 -----Test Name  T3-2015 Blonde Monent,,,,,,,,,,
 -----Measure Parameters    PTVEC,,,,,,,,,,
 -----Test Code  T3,,,,,,,,,,
 -----Scan Type   Linear,,,,,,,,,,
 -----Periods  00_00:10:00.00,,,,,,,,,,
 -----Memory Wrap  True,,,,,,,,,,
 -----Broadcast Normal Log  False,,,,,,,,,,
 -----Broadcast Alarm Log  False,,,,,,,,,,
 -----Alarm Scan  Disabled,,,,,,,,,,
 -----Scanned Upto =  30000,,,,,,,,,,
 -----Firmware Version  2.4,,,,,,,,,,
 -----TruWare v1.78,,,,,,,,,,
 ,,,,,,,,,,
 ,,,,,,,,,,
ID,Name,Address,Time of Acquisition,Elapsed(Sec),Level(cmH2O),Temperature ('C),Battery Voltage(Volt),Supply Voltage(Volt),Conductivity(uS/cm),Scan No
0,1404704,0,'12/16/2015 09:40:00.00 PM,17718000,14.37449617,9.287,3.515,0,154.1,26138
0,1404704,0,'12/16/2015 09:55:00.00 PM,17718900,14.40072803,9.281,3.515,0,154.2,26139
0,1404704,0,'12/16/2015 10:10:00.00 PM,17719800,14.38750661,9.276,3.515,0,154.2,26140
0,1404704,0,'12/16/2015 10:25:00.00 PM,17720700,14.37787185,9.287,3.515,0,154.2,26141
0,1404704,0,'12/16/2015 10:40:00.00 PM,17721600,14.37365225,9.29,3.515,0,154,26142
0,1404704,0,'12/16/2015 10:55:00.00 PM,17722500,14.38546714,9.291,3.515,0,154.1,26143
0,1404704,0,'12/16/2015 11:10:00.00 PM,17723400,14.37991133,9.288,3.515,0,154.1,26144
0,1404704,0,'12/16/2015 11:25:00.00 PM,17724300,14.39109327,9.275,3.515,0,154.1,26145
0,1404704,0,'12/16/2015 11:40:00.00 PM,17725200,14.40297849,9.285,3.515,0,154.2,26146
0,1404704,0,'12/16/2015 11:55:00.00 PM,17726100,14.38602975,9.292,3.515,0,154.2,26147
0,1404704,0,'12/17/2015 12:10:00.00 AM,17727000,14.38982739,9.29,3.515,0,154.3,26148
0,1404704,0,'12/17/2015 12:25:00.00 AM,17727900,14.38715498,9.285,3.515,0,154.3,26149
0,1404704,0,'12/17/2015 12:40:00.00 AM,17728800,14.38792857,9.283,3.515,0,154.3,26150
0,1404704,0,'12/17/2015 12:55:00.00 AM,17729700,14.34355243,9.29,3.515,0,154.3,26151
0,1404704,0,'12/17/2015 01:10:00.00 AM,17730600,14.3147888,9.295,3.515,0,154.2,26152
0,1404704,0,'12/17/2015 01:25:00.00 AM,17731500,14.32969807,9.288,3.515,0,154.5,26153
0,1404704,0,'12/17/2015 01:40:00.00 AM,17732400,14.34636549,9.301,3.515,0,154.4,26154
0,1404704,0,'12/17/2015 01:55:00.00 AM,17733300,14.37618401,9.301,3.515,0,154.6,26155
0,1404704,0,'12/17/2015 02:10:00.00 AM,17734200,14.37435552,9.285,3.515,0,154.5,26156
0,1404704,0,'12/17/2015 02:25:00.00 AM,17735100,14.36633828,9.288,3.515,0,154.5,26157
0,1404704,0,'12/17/2015 02:40:00.00 AM,17736000,14.39559418,9.283,3.515,0,154.6,26158
0,1404704,0,'12/17/2015 02:55:00.00 AM,17736900,14.38842086,9.299,3.515,0,154.7,26159
0,1404704,0,'12/17/2015 03:10:00.00 AM,17737800,14.39700072,9.292,3.515,0,154.7,26160
0,1404704,0,'12/17/2015 03:25:00.00 AM,17738700,14.40093901,9.281,3.515,0,154.8,26161
0,1404704,0,'12/17/2015 03:40:00.00 AM,17739600,14.41936461,9.289,3.515,0,154.7,26162
0,1404704,0,'12/17/2015 03:55:00.00 AM,17740500,14.44981607,9.291,3.515,0,154.8,26163
0,1404704,0,'12/17/2015 04:10:00.00 AM,17741400,14.53758379,9.302,3.515,0,155,26164
0,1404704,0,'12/17/2015 04:25:00.00 AM,17742300,14.6619214,9.292,3.515,0,154.9,26165
0,1404704,0,'12/17/2015 04:40:00.00 AM,17743200,14.72767686,9.286,3.515,0,155.1,26166
0,1404704,0,'12/17/2015 04:55:00.00 AM,17744100,14.85053761,9.294,3.515,0,155.3,26167
0,1404704,0,'12/17/2015 05:10:00.00 AM,17745000,14.92093463,9.288,3.515,0,155.3,26168
0,1404704,0,'12/17/2015 05:25:00.00 AM,17745900,15.10441699,9.288,3.515,0,155.4,26169
0,1404704,0,'12/17/2015 05:40:00.00 AM,17746800,15.32538348,9.29,3.515,0,155.6,26170
0,1404704,0,'12/17/2015 05:55:00.00 AM,17747700,15.52778373,9.284,3.515,0,155.8,26171
0,1404704,0,'12/17/2015 06:10:00.00 AM,17748600,15.77048117,9.286,3.515,0,155.8,26172
0,1404704,0,'12/17/2015 06:25:00.00 AM,17749500,15.98483695,9.286,3.515,0,155.9,26173
0,1404704,0,'12/17/2015 06:40:00.00 AM,17750400,16.18069681,9.284,3.515,0,156,26174
0,1404704,0,'12/17/2015 06:55:00.00 AM,17751300,16.41038381,9.29,3.515,0,155.8,26175
0,1404704,0,'12/17/2015 07:10:00.00 AM,17752200,16.78002095,9.287,3.515,0,155.7,26176
0,1404704,0,'12/17/2015 07:25:00.00 AM,17753100,17.15218984,9.278,3.515,0,155.5,26177
0,1404704,0,'12/17/2015 07:40:00.00 AM,17754000,17.47808377,9.281,3.515,0,155.3,26178
0,1404704,0,'12/17/2015 07:55:00.00 AM,17754900,17.78674766,9.284,3.515,0,154.8,26179
0,1404704,0,'12/17/2015 08:10:00.00 AM,17755800,18.16791837,9.281,3.515,0,154.4,26180
0,1404704,0,'12/17/2015 08:25:00.00 AM,17756700,18.80128063,9.279,3.515,0,154.7,26181
0,1404704,0,'12/17/2015 08:40:00.00 AM,17757600,20.43426661,9.285,3.515,0,155.3,26182
0,1404704,0,'12/17/2015 08:55:00.00 AM,17758500,23.99912703,9.287,3.515,0,156.1,26183
0,1404704,0,'12/17/2015 09:10:00.00 AM,17759400,26.81887606,9.278,3.515,0,160.1,26184
0,1404704,0,'12/17/2015 09:25:00.00 AM,17760300,28.95990212,9.246,3.515,0,177.2,26185
0,1404704,0,'12/17/2015 09:40:00.00 AM,17761200,30.2146711,9.237,3.515,0,191.2,26186
0,1404704,0,'12/17/2015 09:55:00.00 AM,17762100,30.82749796,9.236,3.515,0,200.4,26187
0,1404704,0,'12/17/2015 10:10:00.00 AM,17763000,31.00767497,9.238,3.514,0,203.1,26188
0,1404704,0,'12/17/2015 10:25:00.00 AM,17763900,30.94128657,9.257,3.514,0,200,26189
0,1404704,0,'12/17/2015 10:40:00.00 AM,17764800,30.60723474,9.275,3.515,0,196.6,26190
0,1404704,0,'12/17/2015 10:55:00.00 AM,17765700,30.58944209,9.288,3.515,0,192.3,26191
0,1404704,0,'12/17/2015 11:10:00.00 AM,17766600,30.29519517,9.31,3.515,0,188.7,26192
0,1404704,0,'12/17/2015 11:25:00.00 AM,17767500,30.17592109,9.313,3.515,0,185.8,26193
0,1404704,0,'12/17/2015 11:40:00.00 AM,17768400,30.10468014,9.317,3.515,0,184.1,26194
0,1404704,0,'12/17/2015 11:55:00.00 AM,17769300,30.40715528,9.32,3.515,0,182.5,26195
0,1404704,0,'12/17/2015 12:10:00.00 PM,17770200,30.69127515,9.326,3.515,0,180.6,26196
0,1404704,0,'12/17/2015 12:25:00.00 PM,17771100,30.83860958,9.337,3.515,0,178,26197
0,1404704,0,'12/17/2015 12:40:00.00 PM,17772000,31.05092589,9.346,3.515,0,175.7,26198
0,1404704,0,'12/17/2015 12:55:00.00 PM,17772900,30.83213953,9.341,3.515,0,174.2,26199
0,1404704,0,'12/17/2015 01:10:00.00 PM,17773800,30.77876156,9.352,3.515,0,173.3,26200
0,1404704,0,'12/17/2015 01:25:00.00 PM,17774700,30.70224611,9.362,3.515,0,172,26201
0,1404704,0,'12/17/2015 01:40:00.00 PM,17775600,30.45701691,9.358,3.515,0,170.8,26202
0,1404704,0,'12/17/2015 01:55:00.00 PM,17776500,30.43296518,9.359,3.515,0,169.1,26203
0,1404704,0,'12/17/2015 02:10:00.00 PM,17777400,30.3482215,9.366,3.515,0,168.5,26204
0,1404704,0,'12/17/2015 02:25:00.00 PM,17778300,30.49710313,9.368,3.515,0,168.9,26205
0,1404704,0,'12/17/2015 02:40:00.00 PM,17779200,30.46088488,9.364,3.515,0,167.2,26206
0,1404704,0,'12/17/2015 02:55:00.00 PM,17780100,30.4422483,9.354,3.515,0,165.5,26207
0,1404704,0,'12/17/2015 03:10:00.00 PM,17781000,30.40441254,9.354,3.515,0,164.3,26208
0,1404704,0,'12/17/2015 03:25:00.00 PM,17781900,30.27916069,9.35,3.515,0,162.8,26209
0,1404704,0,'12/17/2015 03:40:00.00 PM,17782800,30.22536076,9.343,3.515,0,161,26210
0,1404704,0,'12/17/2015 03:55:00.00 PM,17783700,30.26622057,9.344,3.515,0,160,26211
0,1404704,0,'12/17/2015 04:10:00.00 PM,17784600,30.17001365,9.335,3.515,0,159,26212
0,1404704,0,'12/17/2015 04:25:00.00 PM,17785500,30.22824415,9.339,3.515,0,158.1,26213
0,1404704,0,'12/17/2015 04:40:00.00 PM,17786400,30.17556946,9.323,3.515,0,157.2,26214
0,1404704,0,'12/17/2015 04:55:00.00 PM,17787300,30.19547191,9.328,3.515,0,156.1,26215
0,1404704,0,'12/17/2015 05:10:00.00 PM,17788200,30.04961434,9.311,3.515,0,155.4,26216
0,1404704,0,'12/17/2015 05:25:00.00 PM,17789100,30.02176496,9.307,3.515,0,154.5,26217
0,1404704,0,'12/17/2015 05:40:00.00 PM,17790000,30.03927631,9.297,3.515,0,153.8,26218
0,1404704,0,'12/17/2015 05:55:00.00 PM,17790900,29.84257253,9.3,3.515,0,153,26219
0,1404704,0,'12/17/2015 06:10:00.00 PM,17791800,29.73321451,9.291,3.515,0,152.3,26220
0,1404704,0,'12/17/2015 06:25:00.00 PM,17792700,29.7015675,9.285,3.515,0,151.5,26221
0,1404704,0,'12/17/2015 06:40:00.00 PM,17793600,29.62434878,9.292,3.515,0,151,26222
0,1404704,0,'12/17/2015 06:55:00.00 PM,17794500,29.44719582,9.283,3.515,0,150.4,26223
0,1404704,0,'12/17/2015 07:10:00.00 PM,17795400,29.49347079,9.283,3.515,0,149.9,26224
0,1404704,0,'12/17/2015 07:25:00.00 PM,17796300,29.38397212,9.282,3.515,0,149.4,26225
0,1404704,0,'12/17/2015 07:40:00.00 PM,17797200,29.28340494,9.277,3.515,0,148.8,26226
0,1404704,0,'12/17/2015 07:55:00.00 PM,17798100,29.16708458,9.268,3.515,0,148.3,26227
0,1404704,0,'12/17/2015 08:10:00.00 PM,17799000,29.14092305,9.283,3.515,0,147.7,26228
0,1404704,0,'12/17/2015 08:25:00.00 PM,17799900,29.07144027,9.276,3.515,0,147.1,26229
0,1404704,0,'12/17/2015 08:40:00.00 PM,17800800,28.95779232,9.269,3.515,0,146.7,26230
0,1404704,0,'12/17/2015 08:55:00.00 PM,17801700,28.94056228,9.275,3.515,0,146,26231
0,1404704,0,'12/17/2015 09:10:00.00 PM,17802600,28.88282406,9.256,3.515,0,145.5,26232
0,1404704,0,'12/17/2015 09:25:00.00 PM,17803500,28.74772647,9.258,3.515,0,144.9,26233
0,1404704,0,'12/17/2015 09:40:00.00 PM,17804400,28.64497916,9.265,3.515,0,144.4,26234
0,1404704,0,'12/17/2015 09:55:00.00 PM,17805300,28.68316656,9.254,3.515,0,143.9,26235
0,1404704,0,'12/17/2015 10:10:00.00 PM,17806200,28.67092971,9.256,3.515,0,143.4,26236
0,1404704,0,'12/17/2015 10:25:00.00 PM,17807100,28.55172595,9.246,3.515,0,142.9,26237
0,1404704,0,'12/17/2015 10:40:00.00 PM,17808000,28.49096368,9.25,3.515,0,142.4,26238
0,1404704,0,'12/17/2015 10:55:00.00 PM,17808900,28.42816194,9.251,3.515,0,142,26239
0,1404704,0,'12/17/2015 11:10:00.00 PM,17809800,28.3345571,9.243,3.515,0,141.7,26240
0,1404704,0,'12/17/2015 11:25:00.00 PM,17810700,28.37513561,9.245,3.515,0,141.3,26241
0,1404704,0,'12/17/2015 11:40:00.00 PM,17811600,28.23216143,9.237,3.515,0,140.9,26242
0,1404704,0,'12/17/2015 11:55:00.00 PM,17812500,28.21507204,9.241,3.514,0,140.6,26243
0,1404704,0,'12/18/2015 12:10:00.00 AM,17813400,28.2455235,9.235,3.514,0,140.2,26244
0,1404704,0,'12/18/2015 12:25:00.00 AM,17814300,28.11344996,9.229,3.514,0,140,26245
0,1404704,0,'12/18/2015 12:40:00.00 AM,17815200,28.02540093,9.224,3.515,0,139.5,26246
0,1404704,0,'12/18/2015 12:55:00.00 AM,17816100,28.05528978,9.228,3.515,0,139.3,26247
0,1404704,0,'12/18/2015 01:10:00.00 AM,17817000,28.05036691,9.226,3.514,0,138.9,26248
0,1404704,0,'12/18/2015 01:25:00.00 AM,17817900,27.98468177,9.228,3.515,0,138.7,26249
0,1404704,0,'12/18/2015 01:40:00.00 AM,17818800,27.87272166,9.222,3.515,0,138.4,26250
0,1404704,0,'12/18/2015 01:55:00.00 AM,17819700,27.78551656,9.226,3.515,0,138.1,26251
0,1404704,0,'12/18/2015 02:10:00.00 AM,17820600,27.70485183,9.215,3.514,0,137.8,26252
0,1404704,0,'12/18/2015 02:25:00.00 AM,17821500,27.79086139,9.21,3.514,0,137.5,26253
0,1404704,0,'12/18/2015 02:40:00.00 AM,17822400,27.75752653,9.216,3.514,0,137.3,26254
0,1404704,0,'12/18/2015 02:55:00.00 AM,17823300,27.73375611,9.21,3.514,0,137,26255
0,1404704,0,'12/18/2015 03:10:00.00 AM,17824200,27.70661,9.209,3.514,0,136.7,26256
0,1404704,0,'12/18/2015 03:25:00.00 AM,17825100,27.61195026,9.203,3.514,0,136.4,26257
0,1404704,0,'12/18/2015 03:40:00.00 AM,17826000,27.62489037,9.203,3.514,0,136.2,26258
0,1404704,0,'12/18/2015 03:55:00.00 AM,17826900,27.53001966,9.203,3.515,0,135.9,26259
0,1404704,0,'12/18/2015 04:10:00.00 AM,17827800,27.56497203,9.199,3.515,0,135.7,26260
0,1404704,0,'12/18/2015 04:25:00.00 AM,17828700,27.47256274,9.19,3.515,0,135.5,26261
0,1404704,0,'12/18/2015 04:40:00.00 AM,17829600,27.37016707,9.199,3.515,0,135.3,26262
0,1404704,0,'12/18/2015 04:55:00.00 AM,17830500,27.43437534,9.193,3.514,0,135.1,26263
0,1404704,0,'12/18/2015 05:10:00.00 AM,17831400,27.36510354,9.201,3.514,0,135,26264
0,1404704,0,'12/18/2015 05:25:00.00 AM,17832300,27.32452504,9.193,3.514,0,134.8,26265
0,1404704,0,'12/18/2015 05:40:00.00 AM,17833200,27.30490389,9.19,3.514,0,134.6,26266
0,1404704,0,'12/18/2015 05:55:00.00 AM,17834100,27.26580224,9.191,3.514,0,134.4,26267
0,1404704,0,'12/18/2015 06:10:00.00 AM,17835000,27.21903499,9.181,3.514,0,134.2,26268
0,1404704,0,'12/18/2015 06:25:00.00 AM,17835900,27.14934123,9.189,3.514,0,134.2,26269
0,1404704,0,'12/18/2015 06:40:00.00 AM,17836800,27.15384214,9.178,3.514,0,133.9,26270
0,1404704,0,'12/18/2015 06:55:00.00 AM,17837700,27.04800045,9.175,3.514,0,133.7,26271
0,1404704,0,'12/18/2015 07:10:00.00 AM,17838600,27.01832259,9.18,3.515,0,133.5,26272
0,1404704,0,'12/18/2015 07:25:00.00 AM,17839500,27.00847685,9.174,3.514,0,133.4,26273
0,1404704,0,'12/18/2015 07:40:00.00 AM,17840400,27.04511706,9.171,3.514,0,133.3,26274
0,1404704,0,'12/18/2015 07:55:00.00 AM,17841300,26.88885113,9.174,3.514,0,133.1,26275
0,1404704,0,'12/18/2015 08:10:00.00 AM,17842200,26.90812065,9.174,3.514,0,133.1,26276
0,1404704,0,'12/18/2015 08:25:00.00 AM,17843100,26.86325221,9.167,3.514,0,132.9,26277
0,1404704,0,'12/18/2015 08:40:00.00 AM,17844000,26.80572497,9.161,3.514,0,132.7,26278
0,1404704,0,'12/18/2015 08:55:00.00 AM,17844900,26.78216553,9.159,3.514,0,132.5,26279
0,1404704,0,'12/18/2015 09:10:00.00 AM,17845800,26.79067506,9.157,3.514,0,132.3,26280
0,1404704,0,'12/18/2015 09:25:00.00 AM,17846700,26.6898969,9.158,3.514,0,132,26281
0,1404704,0,'12/18/2015 09:40:00.00 AM,17847600,26.72048901,9.159,3.515,0,131.8,26282
0,1404704,0,'12/18/2015 09:55:00.00 AM,17848500,26.68546632,9.149,3.514,0,131.6,26283
0,1404704,0,'12/18/2015 10:10:00.00 AM,17849400,26.61717909,9.148,3.515,0,131.4,26284
0,1404704,0,'12/18/2015 10:25:00.00 AM,17850300,26.62428209,9.151,3.514,0,131.1,26285
0,1404704,0,'12/18/2015 10:40:00.00 AM,17851200,26.49663913,9.153,3.514,0,131.1,26286
0,1404704,0,'12/18/2015 10:55:00.00 AM,17852100,26.58053888,9.149,3.515,0,130.8,26287
0,1404704,0,'12/18/2015 11:10:00.00 AM,17853000,26.41196578,9.16,3.514,0,130.6,26288
0,1404704,0,'12/18/2015 11:25:00.00 AM,17853900,26.43130562,9.148,3.514,0,130.4,26289
0,1404704,0,'12/18/2015 11:40:00.00 AM,17854800,26.35106286,9.14,3.514,0,130.2,26290
0,1404704,0,'12/18/2015 11:55:00.00 AM,17855700,26.37413001,9.148,3.515,0,130.1,26291
0,1404704,0,'12/18/2015 12:10:00.00 PM,17856600,26.33594262,9.134,3.514,0,130,26292
0,1404704,0,'12/18/2015 12:25:00.00 PM,17857500,26.26308415,9.133,3.514,0,129.8,26293
0,1404704,0,'12/18/2015 12:40:00.00 PM,17858400,26.3350987,9.134,3.515,0,129.6,26294
0,1404704,0,'12/18/2015 12:55:00.00 PM,17859300,26.22250565,9.13,3.514,0,129.5,26295
0,1404704,0,'12/18/2015 01:10:00.00 PM,17860200,26.16448612,9.122,3.514,0,129.4,26296
0,1404704,0,'12/18/2015 01:25:00.00 PM,17861100,26.1575941,9.133,3.514,0,129.3,26297
0,1404704,0,'12/18/2015 01:40:00.00 PM,17862000,26.11553874,9.129,3.514,0,129,26298
0,1404704,0,'12/18/2015 01:55:00.00 PM,17862900,26.14929555,9.122,3.514,0,128.8,26299
0,1404704,0,'12/18/2015 02:10:00.00 PM,17863800,26.11160044,9.123,3.514,0,128.7,26300
0,1404704,0,'12/18/2015 02:25:00.00 PM,17864700,26.05646431,9.111,3.514,0,128.3,26301
0,1404704,0,'12/18/2015 02:40:00.00 PM,17865600,26.04415714,9.11,3.514,0,128.1,26302
0,1404704,0,'12/18/2015 02:55:00.00 PM,17866500,26.00934542,9.104,3.514,0,128,26303
0,1404704,0,'12/18/2015 03:10:00.00 PM,17867400,25.99450649,9.117,3.514,0,127.7,26304
0,1404704,0,'12/18/2015 03:25:00.00 PM,17868300,26.01391666,9.111,3.514,0,127.6,26305
0,1404704,0,'12/18/2015 03:40:00.00 PM,17869200,25.92607861,9.103,3.514,0,127.4,26306
0,1404704,0,'12/18/2015 03:55:00.00 PM,17870100,25.86334719,9.106,3.514,0,127.3,26307
0,1404704,0,'12/18/2015 04:10:00.00 PM,17871000,25.86208131,9.098,3.514,0,127.1,26308
0,1404704,0,'12/18/2015 04:25:00.00 PM,17871900,25.86222196,9.099,3.514,0,127,26309
0,1404704,0,'12/18/2015 04:40:00.00 PM,17872800,25.84449964,9.094,3.514,0,126.9,26310
0,1404704,0,'12/18/2015 04:55:00.00 PM,17873700,25.88303867,9.098,3.514,0,126.8,26311
0,1404704,0,'12/18/2015 05:10:00.00 PM,17874600,25.79337213,9.091,3.514,0,126.8,26312
0,1404704,0,'12/18/2015 05:25:00.00 PM,17875500,25.82136215,9.081,3.514,0,126.5,26313
0,1404704,0,'12/18/2015 05:40:00.00 PM,17876400,25.76559308,9.08,3.514,0,126.4,26314
0,1404704,0,'12/18/2015 05:55:00.00 PM,17877300,25.75834943,9.091,3.514,0,126.3,26315
0,1404704,0,'12/18/2015 06:10:00.00 PM,17878200,25.70286166,9.081,3.514,0,126.2,26316
0,1404704,0,'12/18/2015 06:25:00.00 PM,17879100,25.68527999,9.067,3.514,0,126,26317
0,1404704,0,'12/18/2015 06:40:00.00 PM,17880000,25.66671374,9.066,3.514,0,125.8,26318
0,1404704,0,'12/18/2015 06:55:00.00 PM,17880900,25.60686572,9.067,3.514,0,125.6,26319
0,1404704,0,'12/18/2015 07:10:00.00 PM,17881800,25.51973094,9.058,3.514,0,125.6,26320
0,1404704,0,'12/18/2015 07:25:00.00 PM,17882700,25.4830204,9.067,3.514,0,125.5,26321
0,1404704,0,'12/18/2015 07:40:00.00 PM,17883600,25.52838112,9.059,3.514,0,125.3,26322
0,1404704,0,'12/18/2015 07:55:00.00 PM,17884500,25.52781851,9.051,3.514,0,125.1,26323
0,1404704,0,'12/18/2015 08:10:00.00 PM,17885400,25.48140288,9.052,3.514,0,125,26324
0,1404704,0,'12/18/2015 08:25:00.00 PM,17886300,25.44848999,9.054,3.514,0,124.8,26325
0,1404704,0,'12/18/2015 08:40:00.00 PM,17887200,25.43569053,9.036,3.514,0,124.6,26326
0,1404704,0,'12/18/2015 08:55:00.00 PM,17888100,25.41874179,9.043,3.514,0,124.5,26327
0,1404704,0,'12/18/2015 09:10:00.00 PM,17889000,25.41543644,9.039,3.514,0,124.3,26328
0,1404704,0,'12/18/2015 09:25:00.00 PM,17889900,25.4066456,9.036,3.514,0,124,26329
0,1404704,0,'12/18/2015 09:40:00.00 PM,17890800,25.32169095,9.03,3.514,0,123.9,26330
0,1404704,0,'12/18/2015 09:55:00.00 PM,17891700,25.32162062,9.022,3.514,0,123.7,26331
0,1404704,0,'12/18/2015 10:10:00.00 PM,17892600,25.33575629,9.02,3.514,0,123.5,26332
0,1404704,0,'12/18/2015 10:25:00.00 PM,17893500,25.20389373,9.02,3.514,0,123.5,26333
0,1404704,0,'12/18/2015 10:40:00.00 PM,17894400,25.2628275,9.021,3.514,0,123.3,26334
0,1404704,0,'12/18/2015 10:55:00.00 PM,17895300,25.20164327,9.012,3.514,0,123.1,26335
0,1404704,0,'12/18/2015 11:10:00.00 PM,17896200,25.18652303,8.998,3.514,0,123,26336
0,1404704,0,'12/18/2015 11:25:00.00 PM,17897100,25.05747354,8.994,3.514,0,122.9,26337
0,1404704,0,'12/18/2015 11:40:00.00 PM,17898000,25.15480569,9,3.514,0,122.9,26338
0,1404704,0,'12/18/2015 11:55:00.00 PM,17898900,25.23321996,8.994,3.514,0,122.6,26339
0,1404704,0,'12/19/2015 12:10:00.00 AM,17899800,25.20312013,8.995,3.513,0,122.5,26340
0,1404704,0,'12/19/2015 12:25:00.00 AM,17900700,25.14749171,8.985,3.514,0,122.5,26341
0,1404704,0,'12/19/2015 12:40:00.00 AM,17901600,25.14411603,8.977,3.514,0,122.4,26342
0,1404704,0,'12/19/2015 12:55:00.00 AM,17902500,25.21416142,8.969,3.514,0,122.3,26343
0,1404704,0,'12/19/2015 01:10:00.00 AM,17903400,25.11661829,8.97,3.514,0,122.1,26344
0,1404704,0,'12/19/2015 01:25:00.00 AM,17904300,25.02209921,8.964,3.514,0,122,26345
0,1404704,0,'12/19/2015 01:40:00.00 AM,17905200,25.02828796,8.962,3.514,0,121.8,26346
0,1404704,0,'12/19/2015 01:55:00.00 AM,17906100,25.02751436,8.958,3.513,0,121.8,26347
0,1404704,0,'12/19/2015 02:10:00.00 AM,17907000,24.99762552,8.963,3.513,0,121.6,26348
0,1404704,0,'12/19/2015 02:25:00.00 AM,17907900,25.05522308,8.946,3.514,0,121.5,26349
0,1404704,0,'12/19/2015 02:40:00.00 AM,17908800,24.99080383,8.952,3.514,0,121.3,26350
0,1404704,0,'12/19/2015 02:55:00.00 AM,17909700,24.99045219,8.937,3.514,0,121.3,26351
0,1404704,0,'12/19/2015 03:10:00.00 AM,17910600,24.94670898,8.935,3.513,0,121.3,26352
0,1404704,0,'12/19/2015 03:25:00.00 AM,17911500,24.98946762,8.943,3.513,0,121.2,26353
0,1404704,0,'12/19/2015 03:40:00.00 AM,17912400,24.97258921,8.94,3.513,0,121,26354
0,1404704,0,'12/19/2015 03:55:00.00 AM,17913300,24.92012549,8.931,3.513,0,121.1,26355
0,1404704,0,'12/19/2015 04:10:00.00 AM,17914200,24.93763684,8.933,3.514,0,120.9,26356
0,1404704,0,'12/19/2015 04:25:00.00 AM,17915100,24.88524345,8.928,3.514,0,120.7,26357
0,1404704,0,'12/19/2015 04:40:00.00 AM,17916000,24.93468312,8.923,3.514,0,120.7,26358
0,1404704,0,'12/19/2015 04:55:00.00 AM,17916900,24.87117811,8.915,3.513,0,120.5,26359
0,1404704,0,'12/19/2015 05:10:00.00 AM,17917800,24.88784554,8.904,3.513,0,120.5,26360
0,1404704,0,'12/19/2015 05:25:00.00 AM,17918700,24.83207646,8.903,3.513,0,120.4,26361
0,1404704,0,'12/19/2015 05:40:00.00 AM,17919600,24.79649115,8.911,3.513,0,120.3,26362
0,1404704,0,'12/19/2015 05:55:00.00 AM,17920500,24.82075386,8.907,3.513,0,120.1,26363
0,1404704,0,'12/19/2015 06:10:00.00 AM,17921400,24.79374841,8.898,3.513,0,120.2,26364
0,1404704,0,'12/19/2015 06:25:00.00 AM,17922300,24.74620756,8.899,3.514,0,120,26365
0,1404704,0,'12/19/2015 06:40:00.00 AM,17923200,24.79367809,8.885,3.513,0,119.9,26366
0,1404704,0,'12/19/2015 06:55:00.00 AM,17924100,24.68987588,8.885,3.513,0,119.8,26367
0,1404704,0,'12/19/2015 07:10:00.00 AM,17925000,24.71540447,8.884,3.513,0,119.8,26368
0,1404704,0,'12/19/2015 07:25:00.00 AM,17925900,24.70274566,8.894,3.513,0,119.7,26369
0,1404704,0,'12/19/2015 07:40:00.00 AM,17926800,24.69676789,8.876,3.513,0,119.7,26370
0,1404704,0,'12/19/2015 07:55:00.00 AM,17927700,24.66716035,8.881,3.513,0,119.7,26371
0,1404704,0,'12/19/2015 08:10:00.00 AM,17928600,24.58002557,8.868,3.514,0,119.6,26372
0,1404704,0,'12/19/2015 08:25:00.00 AM,17929500,24.68066308,8.882,3.513,0,119.5,26373
0,1404704,0,'12/19/2015 08:40:00.00 AM,17930400,24.62412041,8.869,3.513,0,119.4,26374
0,1404704,0,'12/19/2015 08:55:00.00 AM,17931300,24.58424517,8.865,3.513,0,119.5,26375
0,1404704,0,'12/19/2015 09:10:00.00 AM,17932200,24.53543844,8.858,3.513,0,119.3,26376
0,1404704,0,'12/19/2015 09:25:00.00 AM,17933100,24.56842166,8.861,3.513,0,119.2,26377
0,1404704,0,'12/19/2015 09:40:00.00 AM,17934000,24.49493026,8.864,3.513,0,119.2,26378
0,1404704,0,'12/19/2015 09:55:00.00 AM,17934900,24.54155687,8.86,3.513,0,119.2,26379
0,1404704,0,'12/19/2015 10:10:00.00 AM,17935800,24.4665886,8.858,3.513,0,119.1,26380
0,1404704,0,'12/19/2015 10:25:00.00 AM,17936700,24.40638895,8.851,3.513,0,119,26381
0,1404704,0,'12/19/2015 10:40:00.00 AM,17937600,24.40892071,8.843,3.514,0,118.9,26382
0,1404704,0,'12/19/2015 10:55:00.00 AM,17938500,24.36250509,8.841,3.513,0,118.9,26383
0,1404704,0,'12/19/2015 11:10:00.00 AM,17939400,24.35870745,8.845,3.513,0,118.9,26384
0,1404704,0,'12/19/2015 11:25:00.00 AM,17940300,24.38979185,8.843,3.513,0,118.7,26385
0,1404704,0,'12/19/2015 11:40:00.00 AM,17941200,24.42172017,8.843,3.513,0,118.4,26386
0,1404704,0,'12/19/2015 11:55:00.00 AM,17942100,24.35976235,8.831,3.513,0,118.3,26387
0,1404704,0,'12/19/2015 12:10:00.00 PM,17943000,24.40378686,8.825,3.513,0,118.2,26388
0,1404704,0,'12/19/2015 12:25:00.00 PM,17943900,24.34246198,8.822,3.513,0,118.1,26389
